样本id,A1,A3,A4,A5,A6,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,收率,A7-A5,A9-A7,A11-A9,A14-A11,A16-A14,A20s-A16,A20e-A20s,A24-A20e,A26-A24,A28s-A26,A28e-A28s,B4s-A28e,B4e-B4s,B5-B4e,B7-B5,B9s-B7,B9e-B9s,B10s-B9e,B10e-B10s,B11s-B10e,B11e-B11s
sample_1849,300,405.0,700,21600,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_814,300,405.0,700,75600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,12.999722222222223,0.0,0.0,0.0
sample_553,300,405.0,700,7200,27.0,100,101,0.2,103.0,102.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,50.0,800.0,0.15,440,0.967,21.99972222222222,3.500277777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,8.0,1.0,0.0,1.5,0.0,2.0,2.0,1.5,0.5,1.5,21.49972222222222,0.0
sample_363,300,405.0,700,31500,38.0,100,103,0.2,104.0,102.0,0.2,300,50.0,10.0,5.0,70,75,370.0,3.5,3.5,50,39.0,800.0,0.15,420,0.947,0.25,1.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,4.5,0.5,0.0,2.0,0.0,1.0,0.0,1.5,2.0,1.5,19.99972222222222,0.0
sample_550,300,405.0,700,77400,21.0,100,102,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,420,0.947,2.499722222222222,23.00027777777778,1.0,1.0,1.0,2.0,0.5,0.5,0.5,7.5,1.0,0.0,1.5,0.0,3.5,0.5,1.5,0.5,1.5,0.9997222222222222,0.0
sample_43,300,405.0,700,12600,21.0,100,102,0.2,103.0,104.0,0.2,300,40.0,9.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0.902,20.49972222222222,4.500277777777778,1.0,1.0,1.0,3.5,0.5,0.0,0.5,7.0,1.0,0.0,1.5,0.0,4.5,1.0,1.5,0.5,1.5,17.49972222222222,0.0
sample_1065,300,405.0,700,81000,21.0,100,101,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,1.4997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.5,0.5,2.5,0.5,7.5,1.0,0.0,1.0,0.0,2.5,2.0,1.5,0.5,1.5,23.49972222222222,0.0
sample_1151,300,405.0,700,28800,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,15.999722222222223,10.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_763,300,405.0,700,21600,30.0,103,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,310.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.5,3.499722222222222,0.0,0.0,0.0
sample_1468,300,405.0,700,7200,80.0,100,102,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,60,45.0,800.0,0.15,400,0.879,21.99972222222222,4.000277777777778,1.0,1.0,1.0,0.5,0.5,0.0,0.5,5.5,0.5,0.0,2.0,0.0,3.5,0.0,1.5,1.5,1.5,23.49972222222222,0.0
sample_653,300,405.0,700,21600,29.0,102,103,0.2,105.0,104.0,0.2,200,50.0,9.0,5.0,79,76,320.0,3.5,3.5,75,45.0,1200.0,0.15,400,0.936,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_536,300,405.0,700,21600,24.0,100,102,0.2,104.0,105.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,400,0.879,17.99972222222222,7.500277777777778,1.0,1.0,1.0,2.5,0.5,0.5,0.5,8.0,1.0,0.0,1.5,0.0,4.0,0.5,1.5,1.0,1.5,14.499722222222223,0.0
sample_1822,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1567,300,405.0,700,14400,37.0,100,102,0.2,103.0,102.0,0.2,300,50.0,10.0,5.0,70,75,330.0,3.5,3.5,65,45.0,800.0,0.15,390,0.89,0.5,1.5,1.0,1.0,1.0,2.0,0.5,0.0,0.5,7.5,0.5,0.0,2.0,0.0,3.0,0.0,1.5,0.5,1.5,19.49972222222222,0.0
sample_1947,300,405.0,700,50400,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_643,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,10.0,14.0
sample_765,300,405.0,700,79200,29.0,100,101,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.955,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,12.999722222222223,0.0,0.0,0.0
sample_555,300,405.0,700,3600,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.947,22.99972222222222,3.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_158,300,405.0,700,79200,26.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,76,320.0,3.5,3.5,75,45.0,1200.0,0.15,420,0.971,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_528,300,405.0,700,3600,24.0,100,101,0.2,102.0,102.0,0.2,300,50.0,10.0,5.0,70,78,340.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,22.99972222222222,2.500277777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,9.5,1.0,0.0,1.0,0.0,4.0,1.0,1.5,0.5,1.5,20.49972222222222,0.0
sample_650,300,405.0,700,21600,29.0,100,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.947,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_310,300,405.0,700,28800,19.0,100,103,0.2,103.0,103.0,0.2,300,40.0,10.0,5.0,70,78,300.0,3.5,3.5,60,45.0,800.0,0.15,390,0.89,15.999722222222223,8.500277777777777,1.0,1.0,1.0,3.5,0.5,0.0,0.5,6.5,1.0,0.5,1.0,0.0,2.5,4.5,1.5,0.5,1.5,12.499722222222223,0.0
sample_1312,300,405.0,700,50400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.973,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_705,300,405.0,700,21600,29.0,102,104,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,79,78,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.5
sample_594,300,405.0,700,70200,22.0,100,101,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,80,70,340.0,3.5,3.5,70,40.0,800.0,0.15,400,0.902,4.499722222222222,21.00027777777778,1.0,1.0,1.0,0.0,1.0,0.16666666666666666,0.5,0.0,1.3333333333333333,0.0,1.0,0.0,3.0,0.0,1.5,1.0,1.0,13.499722222222223,0.0
sample_1191,300,405.0,700,21600,28.0,101,102,0.2,105.0,104.0,0.2,200,50.0,9.0,5.0,79,75,320.0,3.5,3.5,74,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1481,300,405.0,700,0,30.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.879,23.99972222222222,2.000277777777778,1.0,1.0,1.0,7.5,0.5,0.0,0.5,5.5,0.5,0.0,1.0,0.0,6.5,0.0,1.5,1.0,1.5,16.99972222222222,0.0
sample_777,300,405.0,700,50400,27.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_66,300,405.0,700,39600,18.0,100,105,0.2,105.0,106.0,0.2,300,50.0,9.0,5.0,70,76,350.0,3.5,3.5,69,45.0,800.0,0.15,400,0.902,12.999722222222223,12.000277777777777,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.0,1.1666666666666667,0.0,1.0,0.0,1.5,0.0,1.5,0.5,1.5,23.99972222222222,0.0
sample_1776,300,405.0,700,50400,29.0,100,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_975,300,405.0,700,64800,21.0,100,101,0.2,102.0,102.0,0.1,200,30.0,9.0,5.0,70,79,300.0,3.5,3.5,52,40.0,900.0,0.15,405,0.913,5.999722222222222,19.50027777777778,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,0.75,0.25,1.5,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.8333333333333334,1.6666666666666667,15.66638888888889,0.0
sample_892,300,405.0,700,21600,40.0,100,102,0.2,102.0,103.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,65,28.0,800.0,0.15,400,0.902,0.25,1.25,1.0,1.0,1.0,3.5,0.5,0.0,0.5,9.5,0.5,0.0,2.0,0.0,5.0,0.0,1.5,0.5,1.5,12.499722222222223,0.0
sample_1904,300,405.0,700,79200,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_421,300,405.0,700,21600,22.0,100,102,0.2,104.0,106.0,0.2,100,50.0,9.0,5.0,80,78,280.0,3.5,3.5,70,45.0,800.0,0.15,400,0.913,17.99972222222222,7.500277777777778,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,1.0,1.0,4.499722222222222,0.0
sample_959,300,405.0,700,32400,21.0,100,102,0.2,104.0,106.0,0.2,100,50.0,9.0,5.0,80,78,280.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,14.999722222222223,10.500277777777777,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.5,0.0,1.0,0.9997222222222222,0.0
sample_824,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_141,300,405.0,700,21600,29.0,101,103,0.2,105.0,104.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1316,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_1080,300,405.0,700,39600,26.0,100,102,0.2,104.0,104.0,0.2,300,50.0,10.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8740000000000001,12.999722222222223,12.500277777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,9.5,1.0,0.0,1.0,0.0,3.0,0.5,1.5,0.5,1.5,11.999722222222223,0.0
sample_893,300,405.0,700,54000,37.0,100,102,0.2,104.0,102.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,48,28.0,800.0,0.15,400,0.8909999999999999,0.3333333333333333,1.5,1.0,1.0,1.0,5.166666666666667,0.5,0.0,0.5,8.5,0.5,0.0,2.0,0.0,4.0,0.0,1.5,1.0,1.5,2.999722222222222,0.0
sample_1694,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,1.5,1.5,0.0,1.5,0.0,1.5
sample_1974,300,405.0,700,50400,29.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_671,300,405.0,700,21600,29.0,101,103,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,79,77,320.0,3.5,3.5,76,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1358,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_931,300,405.0,700,43200,39.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,60,40.0,800.0,0.15,420,0.935,0.25,1.25,1.0,1.0,1.0,4.0,0.5,0.0,0.5,8.5,0.5,0.0,1.5,0.0,2.0,0.0,1.5,2.0,1.5,8.999722222222223,0.0
sample_1147,300,405.0,700,3600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.947,22.99972222222222,3.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_259,300,405.0,700,21600,30.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_14,300,405.0,700,46800,23.0,100,103,0.2,103.0,104.0,0.2,300,40.0,10.0,5.0,70,78,300.0,3.5,3.5,65,40.0,800.0,0.15,420,0.923,10.999722222222223,14.500277777777777,1.0,1.0,1.0,20.5,0.5,5.0,0.5,9.0,1.0,0.0,1.5,0.0,2.5,2.0,2.5,0.0,1.5,7.999722222222222,0.0
sample_842,300,,980,52200,24.0,100,102,0.2,102.0,103.0,0.2,300,50.0,10.0,5.0,70,78,320.0,3.5,3.5,60,40.0,800.0,0.15,280,0.624,9.499722222222223,16.00027777777778,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,4.5,1.0,0.0,1.0,0.0,3.0,3.0,1.5,1.0,1.5,10.999722222222223,0.0
sample_992,300,405.0,700,50400,21.0,100,103,0.2,106.0,107.0,0.2,300,50.0,9.0,5.0,70,78,310.0,3.5,3.5,67,45.0,800.0,0.15,420,0.935,9.999722222222223,15.000277777777777,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.16666666666666666,1.3333333333333333,0.3333333333333333,1.4166666666666667,21.24972222222222,0.0
sample_273,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_115,300,405.0,700,79200,29.0,100,103,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,72,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.902,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_571,300,405.0,700,28800,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,15.999722222222223,10.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_242,300,405.0,700,50400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_1428,300,405.0,700,66600,21.0,100,102,0.2,102.0,103.0,0.2,300,35.0,9.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0.8909999999999999,5.499722222222222,20.00027777777778,1.0,1.0,1.0,2.0,0.5,0.0,0.5,8.0,1.0,0.0,1.5,0.0,3.5,0.0,1.5,0.5,1.5,4.499722222222222,0.0
sample_331,300,405.0,700,63000,39.0,100,102,0.2,103.0,102.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,50,28.0,800.0,0.15,395,0.902,0.25,0.9166666666666666,1.0,1.0,1.0,4.833333333333333,0.5,0.0,0.5,8.0,0.5,0.0,2.0,22.0,2.0,3.0,1.5,0.5,2.0,2.999722222222222,0.0
sample_680,300,405.0,700,79200,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,0.971,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1985,300,405.0,700,75600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.888,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_57,300,405.0,700,50400,18.0,100,104,0.2,105.0,105.0,0.2,300,50.0,9.0,5.0,70,77,350.0,3.5,3.5,70,45.0,800.0,0.15,400,0.902,9.999722222222223,15.000277777777777,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.0,1.1666666666666667,0.0,1.0,0.0,1.5,0.0,1.5,0.5,1.5,20.99972222222222,0.0
sample_1319,300,405.0,700,75600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,12.999722222222223,0.0,0.0,0.0
sample_412,300,405.0,700,14400,20.0,100,102,0.2,104.0,107.0,0.2,200,50.0,10.0,5.0,72,79,380.0,3.5,3.5,77,47.0,800.0,0.15,420,0.935,19.99972222222222,5.500277777777778,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,6.499722222222222,0.0
sample_436,300,405.0,700,37800,22.0,100,101,0.2,103.0,103.0,0.2,100,50.0,10.0,5.0,80,78,300.0,3.5,3.5,65,50.0,800.0,0.15,400,0.879,13.499722222222223,12.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,0.5,1.5,0.9997222222222222,0.0
sample_956,300,405.0,700,79200,22.0,100,101,0.2,103.0,104.0,0.2,100,50.0,10.0,5.0,80,76,280.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8740000000000001,1.9997222222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,1.0,1.5,12.499722222222223,0.0
sample_821,300,405.0,700,21600,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_156,300,405.0,700,21600,27.0,102,103,0.2,104.0,104.0,0.2,200,50.0,9.0,5.0,78,76,320.0,3.5,3.5,75,45.0,1200.0,0.15,400,0.936,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.5,23.5,2.0,0.0,1.0
sample_1282,300,405.0,700,32400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.03,440,0.93,14.999722222222223,11.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.5,0.49972222222222223,0.0,0.0,0.0
sample_1001,300,405.0,700,3600,21.0,100,101,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,78,290.0,3.5,3.5,60,36.0,800.0,0.15,380,0.868,22.99972222222222,2.500277777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,3.0,0.5,0.0,1.0,0.0,7.0,0.5,1.5,0.6666666666666666,1.5,0.8330555555555555,0.0
sample_30,300,405.0,700,82800,24.0,100,101,0.2,105.0,105.0,0.2,300,50.0,10.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,420,0.923,0.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,3.5,0.5,0.0,0.5,7.0,1.0,0.0,1.0,0.0,2.5,2.0,1.5,0.5,1.5,23.49972222222222,0.0
sample_36,300,405.0,700,25200,21.0,100,103,0.2,103.0,103.0,0.2,300,40.0,9.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,420,0.935,16.99972222222222,8.33361111111111,1.0,1.0,1.0,4.666666666666667,0.5,0.0,0.5,8.5,1.0,0.0,1.5,0.0,4.0,0.0,1.5,1.0,1.5,11.999722222222223,0.0
sample_1416,300,405.0,700,75600,21.0,100,102,0.2,103.0,104.0,0.2,300,35.0,9.0,5.0,70,78,310.0,3.5,3.5,62,40.0,800.0,0.15,420,0.947,2.999722222222222,22.50027777777778,1.0,1.0,1.0,22.49972222222222,0.0,6.500277777777778,0.5,7.5,1.0,23.5,1.5,0.0,3.5,0.0,1.5,0.5,1.5,0.49972222222222223,0.0
sample_423,300,,980,73800,21.0,100,102,0.2,104.0,106.0,0.2,100,50.0,9.0,5.0,80,77,260.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,3.499722222222222,22.50027777777778,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,23.5,1.0,0.0,1.0,0.0,1.5,0.0,1.0,15.999722222222223,0.0
sample_1609,250,340.0,590,0,24.0,100,101,0.2,103.0,105.0,0.2,300,30.0,9.0,5.0,70,78,240.0,3.5,3.5,65,50.0,800.0,0.15,340,0.92,23.99972222222222,1.5002777777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5,2.0,1.5,1.5,1.0,1.0,7.499722222222222,0.0
sample_1137,300,405.0,700,64800,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,5.999722222222222,20.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
