样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
sample_1191,6.0,28.0,-1.0,-1.0,8.0,101.0,9.0,102.0,10.0,105.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,79,13.0,75.0,1.0,320.0,1.0,15.0,74.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_1481,0.0,30.0,-1.0,-1.0,2.0,100.0,3.0,102.0,4.0,103.0,5.0,104.0,300.0,0.5,50.0,9.0,13.0,70,13.5,75.0,0.5,350.0,1.0,20.5,65.0,3.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.879
sample_777,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.943
sample_66,11.0,18.0,-1.0,-1.0,12.0,100.0,13.0,105.0,14.0,105.0,15.0,106.0,300.0,0.5,50.0,9.0,16.333333333333332,70,16.833333333333332,76.0,1.1666666666666667,350.0,1.0,19.0,69.0,20.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1776,14.0,29.0,-1.0,-1.0,16.0,100.0,17.0,102.0,18.0,104.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.983
sample_975,18.0,21.0,-1.0,-1.0,19.5,100.0,20.5,101.0,21.5,102.0,22.5,102.0,200.0,0.5,30.0,9.0,23.5,70,0.0,79.0,0.75,300.0,1.5,2.5,52.0,3.8333333333333335,40.0,1.6666666666666667,1.6666666666666667,-1.0,900.0,405.0,0.9129999999999999
sample_892,6.0,40.0,6.25,80.0,7.5,100.0,8.5,102.0,9.5,102.0,10.5,103.0,300.0,0.5,50.0,9.0,14.5,70,15.0,75.0,0.5,330.0,2.0,3.0,65.0,8.0,28.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1904,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_421,6.0,22.0,-1.0,-1.0,7.5,100.0,8.5,102.0,9.5,104.0,10.5,106.0,100.0,0.5,50.0,9.0,11.5,80,12.0,78.0,1.0,280.0,1.0,14.0,70.0,16.0,45.0,1.5,1.0,-1.0,800.0,400.0,0.9129999999999999
sample_959,9.0,21.0,-1.0,-1.0,10.5,100.0,11.5,102.0,12.5,104.0,13.5,106.0,100.0,1.0,50.0,9.0,15.0,80,15.5,78.0,1.0,280.0,1.0,17.5,65.0,19.5,45.0,1.5,1.0,-1.0,800.0,400.0,0.8909999999999999
sample_824,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_141,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9129999999999999
sample_1316,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_1080,11.0,26.0,-1.0,-1.0,12.5,100.0,13.5,102.0,14.5,104.0,15.5,104.0,300.0,0.5,50.0,10.0,17.0,70,17.5,78.0,1.0,350.0,1.0,5.0,65.0,8.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.8740000000000001
sample_893,15.0,37.0,15.333333333333334,80.0,16.833333333333332,100.0,17.833333333333332,102.0,18.833333333333332,104.0,19.833333333333332,102.0,300.0,0.5,50.0,9.0,1.5,70,2.0,75.0,0.5,350.0,2.0,13.0,48.0,17.0,28.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1694,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,6.0,45.0,1.5,1.5,1.5,1200.0,400.0,0.902
sample_1974,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,440.0,0.93
sample_671,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,79,13.0,77.0,1.0,320.0,1.0,15.0,76.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_1358,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_931,12.0,39.0,12.25,80.0,13.5,100.0,14.5,102.0,15.5,103.0,16.5,102.0,300.0,0.5,50.0,9.0,21.0,70,21.5,75.0,0.5,370.0,1.5,8.0,60.0,10.0,40.0,1.5,1.5,-1.0,800.0,420.0,0.935
sample_1147,1.0,29.0,-1.0,-1.0,3.0,102.0,4.0,103.0,5.0,104.0,6.0,105.0,200.0,1.0,50.0,9.0,7.0,78,8.0,73.0,1.0,320.0,1.0,10.0,80.0,14.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9470000000000001
sample_259,6.0,30.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.943
sample_14,13.0,23.0,-1.0,-1.0,14.5,100.0,15.5,103.0,16.5,103.0,17.5,104.0,300.0,0.5,40.0,10.0,19.5,70,20.0,78.0,1.0,300.0,1.5,7.5,65.0,10.0,40.0,2.5,1.5,-1.0,800.0,420.0,0.9229999999999999
sample_992,14.0,21.0,-1.0,-1.0,15.0,100.0,16.0,103.0,17.0,106.0,18.0,107.0,300.0,0.5,50.0,9.0,19.0,70,19.5,78.0,1.0,310.0,1.0,21.5,67.0,23.5,45.0,1.3333333333333321,1.4166666666666667,-1.0,800.0,420.0,
sample_273,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.935
sample_115,22.0,29.0,-1.0,-1.0,0.0,100.0,1.0,103.0,2.0,104.0,3.0,106.0,200.0,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,78.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_571,8.0,29.0,-1.0,-1.0,10.0,101.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_242,14.0,30.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,400.0,0.902
sample_1428,18.5,21.0,-1.0,-1.0,20.0,100.0,21.0,102.0,22.0,102.0,23.0,103.0,300.0,0.5,35.0,9.0,1.5,70,2.0,78.0,1.0,300.0,1.5,12.5,60.0,16.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_331,17.5,39.0,17.75,80.0,18.666666666666668,100.0,19.666666666666668,102.0,20.666666666666668,103.0,21.666666666666668,102.0,300.0,0.5,50.0,9.0,3.0,70,3.5,75.0,0.5,330.0,2.0,12.0,50.0,14.0,28.0,1.5,2.0,-1.0,800.0,395.0,0.8909999999999999
sample_680,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,78.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_1985,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.971
sample_57,14.0,18.0,-1.0,-1.0,15.0,100.0,16.0,104.0,17.0,105.0,18.0,105.0,300.0,0.5,50.0,9.0,19.333333333333332,70,19.833333333333332,77.0,1.1666666666666667,350.0,1.0,22.0,70.0,23.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.888
sample_1319,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.902
sample_412,4.0,20.0,-1.0,-1.0,5.5,100.0,6.5,102.0,7.5,104.0,8.5,107.0,200.0,1.0,50.0,10.0,10.0,72,10.5,79.0,1.0,380.0,1.0,12.5,77.0,14.5,47.0,1.5,1.5,-1.0,800.0,420.0,0.93
sample_436,10.5,22.0,-1.0,-1.0,12.0,100.0,13.0,101.0,14.0,103.0,15.0,103.0,100.0,1.0,50.0,10.0,16.0,80,16.5,78.0,1.0,300.0,1.0,18.5,65.0,19.5,50.0,1.5,1.5,-1.0,800.0,400.0,0.935
sample_956,22.0,22.0,-1.0,-1.0,23.0,100.0,0.0,101.0,1.0,103.0,2.0,104.0,100.0,1.0,50.0,10.0,3.0,80,3.5,76.0,1.0,280.0,1.0,5.5,65.0,7.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.879
sample_821,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.8740000000000001
sample_156,6.0,27.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,78,13.0,76.0,1.0,320.0,1.0,15.0,75.0,17.0,45.0,2.5,2.0,1.0,1200.0,400.0,0.943
sample_1282,9.0,30.0,-1.0,-1.0,11.0,102.0,12.0,103.0,13.0,104.0,14.0,105.0,200.0,1.0,50.0,9.0,15.0,80,16.0,73.0,1.0,320.0,1.0,18.0,80.0,20.0,45.0,3.5,-1.0,-1.0,1200.0,440.0,0.9359999999999999
sample_30,23.0,24.0,-1.0,-1.0,0.0,100.0,1.0,101.0,2.0,105.0,3.0,105.0,300.0,0.5,50.0,10.0,7.0,70,7.5,78.0,1.0,300.0,1.0,16.5,60.0,19.0,40.0,1.5,1.5,-1.0,800.0,420.0,0.93
sample_36,7.0,21.0,-1.0,-1.0,8.333333333333334,100.0,9.333333333333334,103.0,10.333333333333334,103.0,11.333333333333334,103.0,300.0,0.5,40.0,9.0,16.5,70,17.0,78.0,1.0,300.0,1.5,4.0,60.0,8.0,40.0,1.5,1.5,-1.0,800.0,420.0,
sample_1416,21.0,21.0,-1.0,-1.0,22.5,100.0,23.5,102.0,0.5,103.0,1.5,104.0,300.0,0.5,35.0,9.0,6.5,70,7.0,78.0,1.0,310.0,1.5,16.5,62.0,20.0,40.0,1.5,1.5,-1.0,800.0,420.0,0.9229999999999999
sample_423,20.5,21.0,-1.0,-1.0,22.5,100.0,23.5,102.0,0.5,104.0,1.5,106.0,100.0,0.5,50.0,9.0,2.5,80,3.0,77.0,1.0,260.0,1.0,4.5,65.0,5.5,45.0,1.5,1.0,-1.0,800.0,400.0,0.935
sample_1609,0.0,24.0,-1.0,-1.0,1.5,100.0,2.5,101.0,3.5,103.0,4.5,105.0,300.0,0.5,30.0,9.0,6.0,70,6.5,78.0,1.0,240.0,1.0,9.5,65.0,11.5,50.0,1.5,1.0,-1.0,800.0,340.0,0.9470000000000001
sample_1137,18.0,29.0,-1.0,-1.0,20.0,101.0,21.0,103.0,22.0,104.0,23.0,105.0,200.0,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,320.0,1.0,3.0,80.0,5.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_1814,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.92
sample_1689,6.0,30.0,-1.0,-1.0,8.0,100.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_359,21.5,39.0,21.666666666666668,80.0,23.333333333333332,100.0,0.3333333333333333,102.0,1.3333333333333333,104.0,2.3333333333333335,103.0,300.0,0.5,50.0,9.0,5.5,70,6.0,75.0,0.5,370.0,2.0,18.0,52.0,13.5,27.0,1.5,1.5,-1.0,800.0,420.0,0.925
sample_1237,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1427,7.0,24.0,-1.0,-1.0,8.0,100.0,9.0,104.0,10.0,103.8,11.0,103.2,300.0,0.5,50.0,9.0,16.5,70,17.0,78.0,1.0,310.0,1.5,20.0,61.0,8.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.9470000000000001
sample_1277,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.971
sample_1644,6.0,30.0,-1.0,-1.0,8.0,100.0,9.0,101.0,10.0,103.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_525,22.0,21.0,-1.0,-1.0,23.5,100.0,0.5,102.0,1.5,104.0,2.5,105.0,300.0,1.0,50.0,9.0,6.0,70,6.5,78.0,1.0,340.0,1.5,16.0,65.0,19.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.9359999999999999
sample_1671,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_738,6.0,28.0,-1.0,-1.0,8.0,100.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9179999999999999
sample_1302,6.0,27.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_266,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,460.0,0.943
sample_1018,22.0,36.0,-1.0,-1.0,23.0,100.0,0.0,102.0,1.0,102.0,2.0,104.0,200.0,0.5,50.0,10.0,2.5,70,3.0,70.0,1.0,300.0,1.5,5.5,60.0,8.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.943
sample_1262,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.998
sample_1387,14.0,30.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_1676,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_1124,8.0,29.0,-1.0,-1.0,10.0,102.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,79,15.0,73.0,1.0,320.0,1.0333333333333334,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9179999999999999
sample_862,6.5,26.0,-1.0,-1.0,8.0,100.0,9.0,102.0,10.0,103.0,11.0,104.0,300.0,0.5,40.0,9.0,17.0,70,13.5,78.0,1.0,310.0,1.5,3.0,60.0,5.5,40.0,1.5,1.5,-1.0,800.0,420.0,0.8959999999999999
sample_1784,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,79,13.0,72.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_776,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9229999999999999
sample_1862,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_924,16.0,39.0,16.333333333333332,80.0,18.666666666666668,100.0,19.666666666666668,102.0,20.666666666666668,103.0,21.666666666666668,103.0,300.0,0.5,50.0,9.0,1.5,70,2.0,75.0,0.5,370.0,2.0,13.5,65.0,17.0,45.0,1.5,12.0,-1.0,800.0,420.0,0.93
sample_549,12.5,26.0,-1.0,-1.0,14.0,100.0,15.0,101.0,16.0,103.0,17.0,105.0,300.0,0.5,50.0,9.0,18.5,70,19.0,78.0,1.0,350.0,1.5,5.0,65.0,8.0,45.0,1.5,1.5,-1.0,800.0,440.0,0.9359999999999999
sample_1082,11.0,27.0,-1.0,-1.0,12.5,100.0,13.5,101.0,14.5,103.0,15.5,105.0,300.0,0.5,50.0,9.0,17.0,70,17.5,78.0,1.0,340.0,1.5,0.0,65.0,4.5,50.0,1.5,1.5,-1.0,800.0,400.0,0.935
sample_133,14.0,28.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,78,21.0,76.0,1.0,300.0,1.0,23.0,75.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.98
sample_1085,12.0,21.0,-1.0,-1.0,13.5,100.0,14.5,102.0,15.5,103.0,16.5,105.0,300.0,0.5,50.0,9.0,18.5,70,19.0,78.0,1.0,350.0,1.0,5.5,65.0,10.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_495,22.5,28.0,-1.0,-1.0,0.0,100.0,1.0,101.0,2.0,103.0,3.0,105.0,300.0,0.5,50.0,9.0,4.5,70,5.0,78.0,1.0,360.0,1.0,23.5,65.0,1.5,45.0,1.5,1.5,-1.0,800.0,420.0,0.9359999999999999
sample_581,18.0,29.0,-1.0,-1.0,20.0,101.0,21.0,103.0,22.0,104.0,23.0,103.0,200.0,1.0,50.0,9.0,0.0,80,1.0,74.0,1.0,320.0,1.0,3.0,80.0,5.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.879
sample_1400,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,1.1666666666666667,1.3333333333333333,1.0,1200.0,440.0,0.9470000000000001
sample_1894,6.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_432,12.5,21.0,-1.0,-1.0,14.5,100.0,15.5,102.0,16.5,104.0,17.5,106.0,100.0,0.5,50.0,9.0,18.5,80,19.0,78.0,1.0,290.0,1.0,21.0,65.0,23.0,45.0,1.0,1.0,-1.0,800.0,400.0,0.93
sample_1500,17.0,21.0,17.5,73.0,19.0,100.0,20.0,102.0,21.0,104.0,22.5,102.0,300.0,0.5,50.0,9.0,0.0,75,0.5,70.0,0.5,350.0,1.5,12.0,65.0,17.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.9470000000000001
sample_1495,14.0,40.0,14.25,80.0,15.5,100.0,16.5,103.0,17.5,102.0,18.5,102.0,300.0,0.5,50.0,9.0,1.0,70,1.5,75.0,0.5,350.0,1.5,13.0,65.0,16.0,26.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1714,17.0,20.0,-1.0,-1.0,19.0,100.0,20.0,102.0,21.0,103.0,22.0,107.0,200.0,1.0,50.0,10.0,23.5,71,0.0,80.0,1.0,380.0,1.0,2.0,70.0,4.0,46.0,1.5,1.5,-1.0,800.0,420.0,0.89
sample_1264,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_1989,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9470000000000001
sample_1228,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,102.0,18.0,104.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.971
sample_41,7.0,23.0,-1.0,-1.0,8.0,100.0,9.0,103.0,10.0,103.0,11.0,103.0,300.0,0.5,50.0,10.0,16.5,70,17.0,78.0,1.0,310.0,1.5,2.5,60.0,6.5,40.0,1.5,0.5,-1.0,800.0,440.0,0.9179999999999999
sample_1367,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.925
sample_76,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,80,13.0,72.0,1.0,320.0,1.0,15.0,79.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9670000000000001
sample_1287,21.0,30.0,-1.0,-1.0,23.0,103.0,0.0,104.0,1.0,105.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.93
sample_725,21.0,30.0,-1.0,-1.0,23.0,103.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,360.0,1.0,6.0,80.0,8.0,45.0,3.5,-1.0,-1.0,1200.0,440.0,0.902
sample_1434,5.0,21.0,-1.0,-1.0,6.5,100.0,7.5,102.0,8.5,103.0,9.5,104.0,300.0,0.5,40.0,9.0,12.0,70,12.5,78.0,1.5,310.0,1.0,20.5,62.0,1.5,40.0,1.0,1.5,-1.0,800.0,420.0,0.93
sample_1777,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,79,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_248,14.0,27.0,-1.0,-1.0,16.0,102.0,17.0,104.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,460.0,0.935
sample_1193,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,102.0,2.0,104.0,3.0,106.0,200.0,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,78.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9359999999999999
sample_1355,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.985
sample_1053,2.0,21.0,-1.0,-1.0,3.5,100.0,4.5,102.0,5.5,103.0,6.5,105.0,300.0,0.5,50.0,9.0,8.0,70,8.5,78.0,1.0,360.0,1.0,17.5,65.0,23.0,50.0,1.5,1.0,-1.0,800.0,400.0,0.971
sample_985,10.0,21.0,-1.0,-1.0,11.0,100.0,12.0,102.0,13.0,104.0,14.0,106.0,200.0,0.5,50.0,9.0,15.0,70,15.5,77.0,1.0,290.0,1.0,17.5,67.0,19.5,45.0,1.5,1.3333333333333333,-1.0,900.0,400.0,0.93
sample_187,22.0,30.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,105.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_962,8.25,22.7,-1.0,-1.0,9.666666666666666,100.0,10.666666666666666,100.0,11.666666666666666,101.0,12.666666666666666,101.4,300.0,0.3333333333333333,30.0,9.0,13.0,70,13.5,76.0,0.5,290.0,1.5,15.5,42.0,15.5,42.0,1.3333333333333333,1.5,-1.0,800.0,400.0,0.902
