样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
1904,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
421,6.0,22.0,-1.0,-1.0,7.5,100,8.5,102.0,9.5,104.0,10.5,106.0,100,0.5,50.0,9.0,11.5,80.0,12.0,78.0,1.0,280.0,1.0,14.0,70,16.0,45.0,1.5,1.0,-1.0,800.0,400,0.9129999999999999
959,9.0,21.0,-1.0,-1.0,10.5,100,11.5,102.0,12.5,104.0,13.5,106.0,100,1.0,50.0,9.0,15.0,80.0,15.5,78.0,1.0,280.0,1.0,17.5,65,19.5,45.0,1.5,1.0,-1.0,800.0,400,0.8909999999999999
824,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
141,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,104.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
1316,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
1080,11.0,26.0,-1.0,-1.0,12.5,100,13.5,102.0,14.5,104.0,15.5,104.0,300,0.5,50.0,10.0,17.0,70.0,17.5,78.0,1.0,350.0,1.0,5.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,400,0.8740000000000001
893,15.0,37.0,15.333333333333334,80.0,16.833333333333332,100,17.833333333333332,102.0,18.833333333333332,104.0,19.833333333333332,102.0,300,0.5,50.0,9.0,1.5,70.0,2.0,75.0,0.5,350.0,2.0,13.0,48,17.0,28.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1694,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,6.0,45.0,1.5,1.5,1.5,1200.0,400,0.902
1974,14.0,29.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,440,0.93
671,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,79.0,13.0,77.0,1.0,320.0,1.0,15.0,76,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
1358,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
931,12.0,39.0,12.25,80.0,13.5,100,14.5,102.0,15.5,103.0,16.5,102.0,300,0.5,50.0,9.0,21.0,70.0,21.5,75.0,0.5,370.0,1.5,8.0,60,10.0,40.0,1.5,1.5,-1.0,800.0,420,0.935
1147,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,78.0,8.0,73.0,1.0,320.0,1.0,10.0,80,14.0,45.0,1.5,1.5,1.0,1200.0,420,0.9470000000000001
259,6.0,30.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.943
14,13.0,23.0,-1.0,-1.0,14.5,100,15.5,103.0,16.5,103.0,17.5,104.0,300,0.5,40.0,10.0,19.5,70.0,20.0,78.0,1.0,300.0,1.5,7.5,65,10.0,40.0,2.5,1.5,-1.0,800.0,420,0.9229999999999999
992,14.0,21.0,-1.0,-1.0,15.0,100,16.0,103.0,17.0,106.0,18.0,107.0,300,0.5,50.0,9.0,19.0,70.0,19.5,78.0,1.0,310.0,1.0,21.5,67,23.5,45.0,1.3333333333333321,1.4166666666666667,-1.0,800.0,420,
273,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.935
115,22.0,29.0,-1.0,-1.0,0.0,100,1.0,103.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80.0,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
571,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80.0,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
242,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,400,0.902
1428,18.5,21.0,-1.0,-1.0,20.0,100,21.0,102.0,22.0,102.0,23.0,103.0,300,0.5,35.0,9.0,1.5,70.0,2.0,78.0,1.0,300.0,1.5,12.5,60,16.0,40.0,1.5,1.5,-1.0,800.0,400,0.902
331,17.5,39.0,17.75,80.0,18.666666666666668,100,19.666666666666668,102.0,20.666666666666668,103.0,21.666666666666668,102.0,300,0.5,50.0,9.0,3.0,70.0,3.5,75.0,0.5,330.0,2.0,12.0,50,14.0,28.0,1.5,2.0,-1.0,800.0,395,0.8909999999999999
680,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
1985,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,1.5,1.5,1.0,1200.0,420,0.971
57,14.0,18.0,-1.0,-1.0,15.0,100,16.0,104.0,17.0,105.0,18.0,105.0,300,0.5,50.0,9.0,19.333333333333332,70.0,19.833333333333332,77.0,1.1666666666666667,350.0,1.0,22.0,70,23.5,45.0,1.5,1.5,-1.0,800.0,400,0.888
1319,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,0.902
412,4.0,20.0,-1.0,-1.0,5.5,100,6.5,102.0,7.5,104.0,8.5,107.0,200,1.0,50.0,10.0,10.0,72.0,10.5,79.0,1.0,380.0,1.0,12.5,77,14.5,47.0,1.5,1.5,-1.0,800.0,420,0.93
436,10.5,22.0,-1.0,-1.0,12.0,100,13.0,101.0,14.0,103.0,15.0,103.0,100,1.0,50.0,10.0,16.0,80.0,16.5,78.0,1.0,300.0,1.0,18.5,65,19.5,50.0,1.5,1.5,-1.0,800.0,400,0.935
956,22.0,22.0,-1.0,-1.0,23.0,100,0.0,101.0,1.0,103.0,2.0,104.0,100,1.0,50.0,10.0,3.0,80.0,3.5,76.0,1.0,280.0,1.0,5.5,65,7.5,45.0,1.5,1.5,-1.0,800.0,400,0.879
821,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.8740000000000001
156,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78.0,13.0,76.0,1.0,320.0,1.0,15.0,75,17.0,45.0,2.5,2.0,1.0,1200.0,400,0.943
1282,9.0,30.0,-1.0,-1.0,11.0,102,12.0,103.0,13.0,104.0,14.0,105.0,200,1.0,50.0,9.0,15.0,80.0,16.0,73.0,1.0,320.0,1.0,18.0,80,20.0,45.0,3.5,-1.0,-1.0,1200.0,440,0.9359999999999999
30,23.0,24.0,-1.0,-1.0,0.0,100,1.0,101.0,2.0,105.0,3.0,105.0,300,0.5,50.0,10.0,7.0,70.0,7.5,78.0,1.0,300.0,1.0,16.5,60,19.0,40.0,1.5,1.5,-1.0,800.0,420,0.93
36,7.0,21.0,-1.0,-1.0,8.333333333333334,100,9.333333333333334,103.0,10.333333333333334,103.0,11.333333333333334,103.0,300,0.5,40.0,9.0,16.5,70.0,17.0,78.0,1.0,300.0,1.5,4.0,60,8.0,40.0,1.5,1.5,-1.0,800.0,420,
1416,21.0,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,103.0,1.5,104.0,300,0.5,35.0,9.0,6.5,70.0,7.0,78.0,1.0,310.0,1.5,16.5,62,20.0,40.0,1.5,1.5,-1.0,800.0,420,0.9229999999999999
423,20.5,21.0,-1.0,-1.0,22.5,100,23.5,102.0,0.5,104.0,1.5,106.0,100,0.5,50.0,9.0,2.5,80.0,3.0,77.0,1.0,260.0,1.0,4.5,65,5.5,45.0,1.5,1.0,-1.0,800.0,400,0.935
1609,0.0,24.0,-1.0,-1.0,1.5,100,2.5,101.0,3.5,103.0,4.5,105.0,300,0.5,30.0,9.0,6.0,70.0,6.5,78.0,1.0,240.0,1.0,9.5,65,11.5,50.0,1.5,1.0,-1.0,800.0,340,0.9470000000000001
1137,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80.0,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
1814,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.92
1689,6.0,30.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
359,21.5,39.0,21.666666666666668,80.0,23.333333333333332,100,0.3333333333333333,102.0,1.3333333333333333,104.0,2.3333333333333335,103.0,300,0.5,50.0,9.0,5.5,70.0,6.0,75.0,0.5,370.0,2.0,18.0,52,13.5,27.0,1.5,1.5,-1.0,800.0,420,0.925
1237,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1427,7.0,24.0,-1.0,-1.0,8.0,100,9.0,104.0,10.0,103.8,11.0,103.2,300,0.5,50.0,9.0,16.5,70.0,17.0,78.0,1.0,310.0,1.5,20.0,61,8.0,40.0,1.5,1.5,-1.0,800.0,400,0.9470000000000001
1277,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.971
1644,6.0,30.0,-1.0,-1.0,8.0,100,9.0,101.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
525,22.0,21.0,-1.0,-1.0,23.5,100,0.5,102.0,1.5,104.0,2.5,105.0,300,1.0,50.0,9.0,6.0,70.0,6.5,78.0,1.0,340.0,1.5,16.0,65,19.0,45.0,1.5,1.5,-1.0,800.0,420,0.9359999999999999
1671,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
738,6.0,28.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9179999999999999
1302,6.0,27.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
266,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.943
1018,22.0,36.0,-1.0,-1.0,23.0,100,0.0,102.0,1.0,102.0,2.0,104.0,200,0.5,50.0,10.0,2.5,70.0,3.0,70.0,1.0,300.0,1.5,5.5,60,8.0,40.0,1.5,1.5,-1.0,800.0,400,0.943
1262,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.998
1387,14.0,30.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
1676,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
1124,8.0,29.0,-1.0,-1.0,10.0,102,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,79.0,15.0,73.0,1.0,320.0,1.0333333333333334,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.9179999999999999
862,6.5,26.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,104.0,300,0.5,40.0,9.0,17.0,70.0,13.5,78.0,1.0,310.0,1.5,3.0,60,5.5,40.0,1.5,1.5,-1.0,800.0,420,0.8959999999999999
1784,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,79.0,13.0,72.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
776,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9229999999999999
1862,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
924,16.0,39.0,16.333333333333332,80.0,18.666666666666668,100,19.666666666666668,102.0,20.666666666666668,103.0,21.666666666666668,103.0,300,0.5,50.0,9.0,1.5,70.0,2.0,75.0,0.5,370.0,2.0,13.5,65,17.0,45.0,1.5,12.0,-1.0,800.0,420,0.93
549,12.5,26.0,-1.0,-1.0,14.0,100,15.0,101.0,16.0,103.0,17.0,105.0,300,0.5,50.0,9.0,18.5,70.0,19.0,78.0,1.0,350.0,1.5,5.0,65,8.0,45.0,1.5,1.5,-1.0,800.0,440,0.9359999999999999
1082,11.0,27.0,-1.0,-1.0,12.5,100,13.5,101.0,14.5,103.0,15.5,105.0,300,0.5,50.0,9.0,17.0,70.0,17.5,78.0,1.0,340.0,1.5,0.0,65,4.5,50.0,1.5,1.5,-1.0,800.0,400,0.935
133,14.0,28.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,78.0,21.0,76.0,1.0,300.0,1.0,23.0,75,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.98
1085,12.0,21.0,-1.0,-1.0,13.5,100,14.5,102.0,15.5,103.0,16.5,105.0,300,0.5,50.0,9.0,18.5,70.0,19.0,78.0,1.0,350.0,1.0,5.5,65,10.5,45.0,1.5,1.5,-1.0,800.0,400,0.902
495,22.5,28.0,-1.0,-1.0,0.0,100,1.0,101.0,2.0,103.0,3.0,105.0,300,0.5,50.0,9.0,4.5,70.0,5.0,78.0,1.0,360.0,1.0,23.5,65,1.5,45.0,1.5,1.5,-1.0,800.0,420,0.9359999999999999
581,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,103.0,200,1.0,50.0,9.0,0.0,80.0,1.0,74.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,0.879
1400,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,1.1666666666666667,1.3333333333333333,1.0,1200.0,440,0.9470000000000001
1894,6.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
432,12.5,21.0,-1.0,-1.0,14.5,100,15.5,102.0,16.5,104.0,17.5,106.0,100,0.5,50.0,9.0,18.5,80.0,19.0,78.0,1.0,290.0,1.0,21.0,65,23.0,45.0,1.0,1.0,-1.0,800.0,400,0.93
1500,17.0,21.0,17.5,73.0,19.0,100,20.0,102.0,21.0,104.0,22.5,102.0,300,0.5,50.0,9.0,0.0,75.0,0.5,70.0,0.5,350.0,1.5,12.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,400,0.9470000000000001
1495,14.0,40.0,14.25,80.0,15.5,100,16.5,103.0,17.5,102.0,18.5,102.0,300,0.5,50.0,9.0,1.0,70.0,1.5,75.0,0.5,350.0,1.5,13.0,65,16.0,26.0,1.5,1.5,-1.0,800.0,400,0.902
1714,17.0,20.0,-1.0,-1.0,19.0,100,20.0,102.0,21.0,103.0,22.0,107.0,200,1.0,50.0,10.0,23.5,71.0,0.0,80.0,1.0,380.0,1.0,2.0,70,4.0,46.0,1.5,1.5,-1.0,800.0,420,0.89
1264,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
1989,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9470000000000001
1228,14.0,29.0,-1.0,-1.0,16.0,101,17.0,102.0,18.0,104.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.971
41,7.0,23.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,103.0,11.0,103.0,300,0.5,50.0,10.0,16.5,70.0,17.0,78.0,1.0,310.0,1.5,2.5,60,6.5,40.0,1.5,0.5,-1.0,800.0,440,0.9179999999999999
1367,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.925
76,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,80.0,13.0,72.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9670000000000001
1287,21.0,30.0,-1.0,-1.0,23.0,103,0.0,104.0,1.0,105.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.93
725,21.0,30.0,-1.0,-1.0,23.0,103,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,360.0,1.0,6.0,80,8.0,45.0,3.5,-1.0,-1.0,1200.0,440,0.902
1434,5.0,21.0,-1.0,-1.0,6.5,100,7.5,102.0,8.5,103.0,9.5,104.0,300,0.5,40.0,9.0,12.0,70.0,12.5,78.0,1.5,310.0,1.0,20.5,62,1.5,40.0,1.0,1.5,-1.0,800.0,420,0.93
1777,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,79.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
248,14.0,27.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.935
1193,22.0,29.0,-1.0,-1.0,0.0,101,1.0,102.0,2.0,104.0,3.0,106.0,200,1.0,50.0,9.0,4.0,80.0,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.9359999999999999
1355,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.985
1053,2.0,21.0,-1.0,-1.0,3.5,100,4.5,102.0,5.5,103.0,6.5,105.0,300,0.5,50.0,9.0,8.0,70.0,8.5,78.0,1.0,360.0,1.0,17.5,65,23.0,50.0,1.5,1.0,-1.0,800.0,400,0.971
985,10.0,21.0,-1.0,-1.0,11.0,100,12.0,102.0,13.0,104.0,14.0,106.0,200,0.5,50.0,9.0,15.0,70.0,15.5,77.0,1.0,290.0,1.0,17.5,67,19.5,45.0,1.5,1.3333333333333333,-1.0,900.0,400,0.93
187,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,107.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
962,8.25,22.7,-1.0,-1.0,9.666666666666666,100,10.666666666666666,100.0,11.666666666666666,101.0,12.666666666666666,101.4,300,0.3333333333333333,30.0,9.0,13.0,70.0,13.5,76.0,0.5,290.0,1.5,15.5,42,15.5,42.0,1.3333333333333333,1.5,-1.0,800.0,400,0.902
669,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
313,13.0,24.0,-1.0,-1.0,14.5,100,13.5,102.0,16.5,104.0,17.5,104.0,300,0.5,40.0,10.0,18.5,70.0,19.0,78.0,1.0,300.0,1.5,7.0,60,10.0,40.0,1.5,2.0,-1.0,800.0,400,0.8909999999999999
9,15.0,21.0,-1.0,-1.0,16.0,100,17.0,102.0,18.0,103.0,19.0,104.0,300,0.5,40.0,9.0,21.0,71.0,21.5,78.0,1.0,310.0,1.5,6.0,59,12.0,40.0,1.5,1.0,-1.0,800.0,420,0.935
1758,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,45.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
1792,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.935
972,1.0,24.0,-1.0,-1.0,2.5,100,3.5,101.0,4.5,103.0,5.5,103.5,300,0.5,30.0,9.0,7.0,70.0,7.5,75.0,0.6666666666666666,300.0,1.0,10.166666666666666,65,12.0,45.0,0.5,1.5,-1.0,800.0,400,0.925
1971,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,440,0.9470000000000001
1883,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,72.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.879
1472,15.0,35.0,-1.0,-1.0,16.25,100,17.25,103.0,18.25,102.0,19.25,103.0,300,0.25,50.0,9.0,19.5,70.0,20.0,75.0,0.5,350.0,3.0,6.5,65,10.5,45.0,1.5,1.5,-1.0,800.0,390,0.93
1266,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
758,20.0,30.0,-1.0,-1.0,22.0,102,23.0,104.0,0.0,105.0,1.0,106.0,200,1.0,50.0,9.0,2.0,80.0,3.0,73.0,1.0,320.0,1.0,5.0,80,7.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.89
1699,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
1725,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.5,1200.0,400,0.973
1058,6.5,24.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,104.0,11.0,105.0,300,0.5,50.0,9.0,12.5,70.0,13.0,78.0,1.0,320.0,1.5,22.5,65,2.5,45.0,1.5,1.5,-1.0,800.0,420,0.9470000000000001
